Model,Silhouette Score
AADL_Architecture_MarsPathfinder_PT_system_simple_1.json,-0.027334372209806286
AADL_FEES_Board_STM32_STM32L476_Discovery_impl_1.json,0.046078409325697636
AADL_FEES_FEES_FEES_impl_1.json,-0.04473106457470633
aadl_ils_project_ils_ils_impl_1.json,-0.07924512517490577
aadl_model_Bankomat_AtmSystem_with_devices_1.json,0.1336489629629708
AADL_RASPBERRY_smacz_HumanActivityMonitoringSystem_impl_1.json,0.02806275411118627
AASPE_automotive_system_car_cherokee_1.json,0.08988936411639493
AASPE_automotive_system_integration_attack_1.json,0.09412993195265976
AASPE_automotive_system_integration_i_1.json,0.07208306420595677
AASPE_security_cwe131_main_correct_1.json,0.3370274002820089
AASPE_security_cwe131_main_incorrect_1.json,-0.29313394891071026
AASPE_security_cwe131_main_i_1.json,-0.28790885660622817
AASPE_security_cwe311_main_failure1_1.json,-0.14533469599716564
AASPE_security_cwe311_main_i_1.json,-0.13803475340208485
AASPE_security_cwe311_main_success1_1.json,-0.14095139897992204
AASPE_security_cwe311_main_success2_1.json,-0.14095139897992204
AASPE_security_cwe362_main_correct_1.json,0.1275658891634945
AASPE_security_cwe362_main_incorrect_1.json,0.18194438816176298
AASPE_security_cwe362_main_i_1.json,0.20226841497247772
AASPE_security_cwe805_main_failure_array_1.json,0.179792040985434
AASPE_security_cwe805_main_failure_float_1.json,0.18014149044158564
AASPE_security_cwe805_main_failure_int_1.json,-0.18686455483514705
AASPE_security_cwe805_main_success_array_1.json,-0.18651744796594
AASPE_security_cwe805_main_success_float_1.json,0.18236056648833524
AASPE_security_cwe805_main_success_int_1.json,0.18443196137785436
AASPE_security_r0_main_correct_1.json,0.10091035167313986
AASPE_security_r0_main_incorrect_1.json,0.10175523789665084
AASPE_security_r0_main_i_1.json,0.1027465153011286
